[Wed Nov 25 00:00:47.638093 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 229, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638104 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 230, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638115 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 231, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638126 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 232, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638136 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 233, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638147 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 234, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638158 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 235, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638169 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 236, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638184 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 237, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638196 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 238, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638207 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 239, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:47.638218 2015] [php5:error] [pid 32669] [client 99.50.201.134:56978] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 240, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
